idx,instance_id,repo,judge_success,nc,n,steps,cost
56,django__django-15499,django/django,1,1,1,41,0.1697
57,django__django-15503,django/django,0,0,1,60,0.2896
58,django__django-15525,django/django,0,0,1,60,0.2185
59,django__django-15554,django/django,0,0,1,60,0.2531
60,django__django-15561,django/django,0,0,1,60,0.2291
61,django__django-15563,django/django,0,0,1,60,0.2944
62,django__django-15569,django/django,1,1,1,50,0.2108
63,django__django-15572,django/django,1,1,1,36,0.1186
64,django__django-15629,django/django,0,0,1,60,0.3498
65,django__django-15695,django/django,0,0,1,60,0.2674
66,django__django-15731,django/django,1,1,1,34,0.1011
67,django__django-15732,django/django,1,1,1,59,0.2266
68,django__django-15741,django/django,1,1,1,55,0.1956
69,django__django-15814,django/django,0,0,1,60,0.3011
70,django__django-15851,django/django,0,0,1,47,0.2511
71,django__django-15863,django/django,1,1,1,30,0.0956
72,django__django-15916,django/django,1,1,1,40,0.1331
73,django__django-15930,django/django,1,1,1,59,0.2641
74,django__django-15957,django/django,0,0,1,60,0.2615
75,django__django-15973,django/django,0,0,1,60,0.2332
76,django__django-15987,django/django,1,1,1,57,0.2291
77,django__django-16032,django/django,0,0,1,60,0.3181
78,django__django-16082,django/django,1,1,1,48,0.1451
79,django__django-16100,django/django,0,0,1,60,0.2697
80,django__django-16116,django/django,0,0,1,60,0.2353
81,django__django-16136,django/django,1,1,1,56,0.2277
82,django__django-16139,django/django,1,1,1,37,0.1384
83,django__django-16145,django/django,1,1,1,43,0.2054
84,django__django-16255,django/django,1,1,1,23,0.076
85,django__django-16256,django/django,0,0,1,60,0.275
86,django__django-16263,django/django,1,1,1,56,0.3674
87,django__django-16315,django/django,0,0,1,60,0.2218
88,django__django-16333,django/django,1,1,1,60,0.2283
89,django__django-16429,django/django,1,1,1,29,0.1125
90,django__django-16454,django/django,0,0,1,60,0.2824
91,django__django-16485,django/django,1,1,1,49,0.1867
92,django__django-16493,django/django,1,1,1,45,0.149
93,django__django-16502,django/django,0,0,1,60,0.2708
94,django__django-16527,django/django,1,1,1,42,0.1497
95,django__django-16560,django/django,0,0,1,60,0.2532
96,django__django-16569,django/django,1,1,1,23,0.073
97,django__django-16595,django/django,1,1,1,47,0.1985
98,django__django-16612,django/django,1,1,1,50,0.205
99,django__django-16631,django/django,1,1,1,47,0.2649
100,django__django-16642,django/django,1,1,1,34,0.1109
101,django__django-16661,django/django,0,0,1,60,0.2466
102,django__django-16662,django/django,1,1,1,50,0.2303
103,django__django-16667,django/django,1,1,1,28,0.0878
104,django__django-16801,django/django,1,1,1,28,0.1169
105,django__django-16819,django/django,0,0,1,60,0.2124
106,django__django-16877,django/django,0,0,1,52,0.1903
107,django__django-16899,django/django,1,1,1,53,0.2156
108,django__django-16901,django/django,1,1,1,54,0.1902
109,django__django-16938,django/django,0,0,1,60,0.2947
110,django__django-16950,django/django,0,0,1,60,0.2559
111,django__django-17029,django/django,1,1,1,40,0.1462
112,django__django-17084,django/django,0,0,1,60,0.2718
113,django__django-17087,django/django,0,0,1,60,0.2193
115,django__django-9296,django/django,1,1,1,29,0.1157
