idx,instance_id,repo,judge_success,nc,n,steps,cost
48,django__django-15278,django/django,0,0,1,60,0.2274
49,django__django-15280,django/django,0,0,1,60,0.2777
50,django__django-15315,django/django,1,1,1,57,0.2014
51,django__django-15368,django/django,0,0,1,60,0.2366
52,django__django-15375,django/django,0,0,1,60,0.2565
53,django__django-15380,django/django,0,0,1,60,0.2122
54,django__django-15382,django/django,0,0,1,60,0.2118
55,django__django-15467,django/django,1,1,1,44,0.1401
56,django__django-15499,django/django,1,1,1,60,0.2297
57,django__django-15503,django/django,0,0,1,60,0.2714
58,django__django-15525,django/django,0,0,1,60,0.2692
59,django__django-15554,django/django,0,0,1,60,0.2547
60,django__django-15561,django/django,0,0,1,60,0.2246
61,django__django-15563,django/django,0,0,1,60,0.3552
62,django__django-15569,django/django,1,1,1,38,0.1153
63,django__django-15572,django/django,1,1,1,35,0.1184
64,django__django-15629,django/django,0,0,1,60,0.2001
65,django__django-15695,django/django,0,0,1,60,0.262
66,django__django-15731,django/django,1,1,1,33,0.0915
67,django__django-15732,django/django,0,0,1,60,0.2698
68,django__django-15741,django/django,1,1,1,39,0.1359
69,django__django-15814,django/django,1,1,1,59,0.2139
70,django__django-15851,django/django,0,0,1,52,0.221
71,django__django-15863,django/django,1,1,1,36,0.1411
72,django__django-15916,django/django,0,0,1,60,0.2997
73,django__django-15930,django/django,0,0,1,60,0.285
74,django__django-15957,django/django,0,0,1,60,0.229
75,django__django-15973,django/django,0,0,1,60,0.2339
76,django__django-15987,django/django,1,1,1,39,0.1473
77,django__django-16032,django/django,0,0,1,60,0.2163
78,django__django-16082,django/django,1,1,1,45,0.1991
79,django__django-16100,django/django,0,0,1,60,0.2453
80,django__django-16116,django/django,0,0,1,60,0.2271
81,django__django-16136,django/django,1,1,1,54,0.255
82,django__django-16139,django/django,1,1,1,50,0.1714
83,django__django-16145,django/django,1,1,1,59,0.2093
84,django__django-16255,django/django,1,1,1,24,0.0663
85,django__django-16256,django/django,0,0,1,60,0.2465
86,django__django-16263,django/django,0,0,1,60,0.2555
87,django__django-16315,django/django,1,1,1,60,0.2929
88,django__django-16333,django/django,1,1,1,34,0.1289
89,django__django-16429,django/django,1,1,1,37,0.1387
90,django__django-16454,django/django,0,0,1,60,0.2369
91,django__django-16485,django/django,1,1,1,33,0.1328
92,django__django-16493,django/django,1,1,1,51,0.2135
93,django__django-16502,django/django,1,1,1,52,0.2214
94,django__django-16527,django/django,1,1,1,34,0.104
95,django__django-16560,django/django,0,0,1,60,0.2559
96,django__django-16569,django/django,1,1,1,35,0.1133
97,django__django-16595,django/django,1,1,1,40,0.1785
98,django__django-16612,django/django,0,0,1,60,0.2201
99,django__django-16631,django/django,1,1,1,55,0.2336
100,django__django-16642,django/django,1,1,1,42,0.1455
101,django__django-16661,django/django,0,0,1,60,0.3044
102,django__django-16662,django/django,1,1,1,41,0.1464
103,django__django-16667,django/django,1,1,1,25,0.082
104,django__django-16801,django/django,1,1,1,32,0.1154
105,django__django-16819,django/django,0,0,1,60,0.2396
106,django__django-16877,django/django,0,0,1,60,0.1724
107,django__django-16899,django/django,0,0,1,60,0.273
108,django__django-16901,django/django,1,1,1,55,0.2567
109,django__django-16938,django/django,0,0,1,60,0.3172
110,django__django-16950,django/django,0,0,1,60,0.2561
111,django__django-17029,django/django,1,1,1,33,0.1008
112,django__django-17084,django/django,0,0,1,60,0.3107
113,django__django-17087,django/django,0,0,1,60,0.1964
115,django__django-9296,django/django,1,1,1,20,0.0609
