idx,instance_id,repo,judge_success,nc,n,steps,cost
56,django__django-15499,django/django,0,0,1,60,0.2128
57,django__django-15503,django/django,0,0,1,60,0.2917
58,django__django-15525,django/django,0,0,1,60,0.265
59,django__django-15554,django/django,0,0,1,60,0.251
60,django__django-15561,django/django,0,0,1,60,0.2264
61,django__django-15563,django/django,0,0,1,60,0.3441
62,django__django-15569,django/django,0,0,1,60,0.1889
63,django__django-15572,django/django,1,1,1,38,0.1403
64,django__django-15629,django/django,0,0,1,60,0.218
65,django__django-15695,django/django,0,0,1,60,0.2985
66,django__django-15731,django/django,1,1,1,30,0.0826
67,django__django-15732,django/django,0,0,1,60,0.2275
68,django__django-15741,django/django,1,1,1,47,0.1292
69,django__django-15814,django/django,1,1,1,57,0.2081
70,django__django-15851,django/django,0,0,1,60,0.2138
71,django__django-15863,django/django,1,1,1,37,0.1631
72,django__django-15916,django/django,0,0,1,60,0.3557
73,django__django-15930,django/django,0,0,1,60,0.2932
74,django__django-15957,django/django,0,0,1,60,0.2334
75,django__django-15973,django/django,0,0,1,60,0.1978
76,django__django-15987,django/django,1,1,1,34,0.1208
77,django__django-16032,django/django,0,0,1,60,0.2589
78,django__django-16082,django/django,1,1,1,59,0.2316
79,django__django-16100,django/django,0,0,1,60,0.24
80,django__django-16116,django/django,0,0,1,60,0.2233
81,django__django-16136,django/django,1,1,1,34,0.1225
82,django__django-16139,django/django,1,1,1,50,0.1781
83,django__django-16145,django/django,1,1,1,52,0.1892
84,django__django-16255,django/django,1,1,1,32,0.1027
85,django__django-16256,django/django,0,0,1,60,0.2438
86,django__django-16263,django/django,0,0,1,60,0.1806
87,django__django-16315,django/django,0,0,1,60,0.2707
88,django__django-16333,django/django,0,0,1,60,0.1972
89,django__django-16429,django/django,1,1,1,28,0.1074
90,django__django-16454,django/django,0,0,1,60,0.2769
91,django__django-16485,django/django,1,1,1,37,0.1313
92,django__django-16493,django/django,1,1,1,43,0.1466
93,django__django-16502,django/django,0,0,1,60,0.3297
94,django__django-16527,django/django,1,1,1,40,0.1261
95,django__django-16560,django/django,1,1,1,58,0.3049
96,django__django-16569,django/django,1,1,1,24,0.0989
97,django__django-16595,django/django,1,1,1,43,0.208
98,django__django-16612,django/django,1,1,1,59,0.226
99,django__django-16631,django/django,0,0,1,60,0.2609
100,django__django-16642,django/django,1,1,1,36,0.1449
101,django__django-16661,django/django,0,0,1,60,0.2507
102,django__django-16662,django/django,1,1,1,45,0.1799
103,django__django-16667,django/django,1,1,1,34,0.1197
104,django__django-16801,django/django,1,1,1,42,0.195
105,django__django-16819,django/django,0,0,1,60,0.2174
106,django__django-16877,django/django,0,0,1,60,0.1806
107,django__django-16899,django/django,1,1,1,60,0.2448
108,django__django-16901,django/django,1,1,1,45,0.2048
109,django__django-16938,django/django,0,0,1,60,0.2586
110,django__django-16950,django/django,1,1,1,59,0.2311
111,django__django-17029,django/django,1,1,1,41,0.1375
112,django__django-17084,django/django,0,0,1,60,0.3127
113,django__django-17087,django/django,0,0,1,60,0.2008
115,django__django-9296,django/django,1,1,1,23,0.0745
