idx,instance_id,repo,judge_success,nc,n,steps,cost
72,django__django-15916,django/django,0,0,1,60,0.261
73,django__django-15930,django/django,0,0,1,60,0.2859
74,django__django-15957,django/django,0,0,1,60,0.2166
75,django__django-15973,django/django,0,0,1,60,0.2148
76,django__django-15987,django/django,1,1,1,36,0.1264
77,django__django-16032,django/django,0,0,1,60,0.305
78,django__django-16082,django/django,1,1,1,50,0.1849
79,django__django-16100,django/django,0,0,1,60,0.2924
80,django__django-16116,django/django,0,0,1,60,0.2722
81,django__django-16136,django/django,1,1,1,54,0.2151
82,django__django-16139,django/django,1,1,1,44,0.1627
83,django__django-16145,django/django,1,1,1,43,0.1583
84,django__django-16255,django/django,1,1,1,17,0.06
85,django__django-16256,django/django,0,0,1,60,0.2678
86,django__django-16263,django/django,0,0,1,60,0.2592
87,django__django-16315,django/django,0,0,1,60,0.2648
88,django__django-16333,django/django,1,1,1,53,0.22
89,django__django-16429,django/django,1,1,1,29,0.0924
90,django__django-16454,django/django,1,1,1,52,0.245
91,django__django-16485,django/django,1,1,1,36,0.1325
92,django__django-16493,django/django,1,1,1,38,0.1866
93,django__django-16502,django/django,1,1,1,53,0.2923
94,django__django-16527,django/django,1,1,1,35,0.1065
95,django__django-16560,django/django,0,0,1,60,0.3434
96,django__django-16569,django/django,1,1,1,24,0.082
97,django__django-16595,django/django,1,1,1,50,0.1834
98,django__django-16612,django/django,1,1,1,50,0.1762
99,django__django-16631,django/django,0,0,1,60,0.3479
100,django__django-16642,django/django,1,1,1,32,0.1259
101,django__django-16661,django/django,0,0,1,60,0.267
102,django__django-16662,django/django,1,1,1,57,0.2386
103,django__django-16667,django/django,1,1,1,29,0.1083
104,django__django-16801,django/django,1,1,1,38,0.1618
105,django__django-16819,django/django,0,0,1,60,0.2041
106,django__django-16877,django/django,0,0,1,60,0.2141
107,django__django-16899,django/django,0,0,1,60,0.2315
108,django__django-16901,django/django,1,1,1,56,0.2468
109,django__django-16938,django/django,0,0,1,60,0.2518
110,django__django-16950,django/django,0,0,1,60,0.3186
111,django__django-17029,django/django,1,1,1,32,0.1084
112,django__django-17084,django/django,0,0,1,60,0.2801
113,django__django-17087,django/django,1,1,1,43,0.1403
115,django__django-9296,django/django,1,1,1,25,0.0888
