idx,instance_id,repo,judge_success,nc,n,steps,cost
70,django__django-13012,django/django,1,3,5,50,1.0513
71,django__django-13023,django/django,1,4,5,48,0.9623
72,django__django-13028,django/django,0,2,5,60,1.0768
73,django__django-13033,django/django,1,3,5,50,1.6158
74,django__django-13089,django/django,1,4,5,41,0.9105
75,django__django-13109,django/django,1,3,5,55,0.9542
76,django__django-13112,django/django,0,0,5,60,0.9934
77,django__django-13121,django/django,0,0,5,60,0.8962
78,django__django-13128,django/django,0,0,5,60,1.3211
79,django__django-13158,django/django,0,0,5,60,1.217
80,django__django-13195,django/django,0,1,5,60,1.1104
81,django__django-13212,django/django,0,0,5,60,1.6212
82,django__django-13279,django/django,1,3,5,51,1.2789
83,django__django-13297,django/django,0,0,5,60,1.34
84,django__django-13315,django/django,0,0,5,60,1.1294
85,django__django-13343,django/django,1,3,5,52,1.1446
86,django__django-13344,django/django,0,0,5,60,1.6576
87,django__django-13346,django/django,0,0,5,60,1.4924
88,django__django-13363,django/django,1,5,5,52,0.9136
89,django__django-13401,django/django,1,4,5,50,1.1123
90,django__django-13406,django/django,0,0,5,60,1.3682
91,django__django-13410,django/django,1,5,5,24,0.3205
92,django__django-13417,django/django,1,2,5,52,1.1276
93,django__django-13449,django/django,0,1,5,60,1.3212
94,django__django-13512,django/django,0,0,5,60,1.089
95,django__django-13513,django/django,0,0,5,60,1.0801
96,django__django-13516,django/django,1,3,5,48,1.0112
97,django__django-13551,django/django,1,5,5,35,0.8227
98,django__django-13568,django/django,1,3,5,53,1.3427
99,django__django-13569,django/django,0,0,5,60,1.3688
100,django__django-13590,django/django,1,5,5,41,0.9435
101,django__django-13658,django/django,1,5,5,38,0.692
102,django__django-13670,django/django,1,5,5,30,0.4504
103,django__django-13741,django/django,1,5,5,50,1.0057
104,django__django-13786,django/django,1,5,5,44,1.0198
105,django__django-13794,django/django,1,2,5,55,1.0595
106,django__django-13807,django/django,1,4,5,36,0.8825
107,django__django-13809,django/django,1,4,5,46,1.1081
108,django__django-13810,django/django,0,2,5,60,1.4726
109,django__django-13820,django/django,1,5,5,37,0.6739
110,django__django-13821,django/django,0,2,5,60,1.0434
111,django__django-13837,django/django,0,3,5,60,1.1218
112,django__django-13925,django/django,0,0,5,60,1.1715
113,django__django-13933,django/django,0,1,5,60,1.1868
114,django__django-13964,django/django,0,1,5,60,1.407
115,django__django-14007,django/django,0,0,5,60,1.0367
