idx,instance_id,repo,judge_success,nc,n,steps,cost
95,django__django-13513,django/django,0,0,1,60,0.225
96,django__django-13516,django/django,1,1,1,58,0.2129
97,django__django-13551,django/django,1,1,1,43,0.172
98,django__django-13568,django/django,1,1,1,47,0.251
99,django__django-13569,django/django,0,0,1,60,0.2967
100,django__django-13590,django/django,1,1,1,48,0.185
101,django__django-13658,django/django,1,1,1,38,0.1441
102,django__django-13670,django/django,1,1,1,31,0.1029
103,django__django-13741,django/django,1,1,1,54,0.175
104,django__django-13786,django/django,1,1,1,42,0.177
105,django__django-13794,django/django,0,0,1,60,0.2623
106,django__django-13807,django/django,1,1,1,46,0.1472
107,django__django-13809,django/django,1,1,1,43,0.1662
108,django__django-13810,django/django,0,0,1,60,0.2722
109,django__django-13820,django/django,1,1,1,45,0.1786
110,django__django-13821,django/django,1,1,1,51,0.182
111,django__django-13837,django/django,1,1,1,54,0.242
112,django__django-13925,django/django,0,0,1,60,0.2432
113,django__django-13933,django/django,0,0,1,60,0.2637
114,django__django-13964,django/django,0,0,1,60,0.297
115,django__django-14007,django/django,0,0,1,60,0.1958
116,django__django-14011,django/django,0,0,1,60,0.1927
117,django__django-14017,django/django,0,0,1,60,0.2349
118,django__django-14034,django/django,1,1,1,55,0.3304
119,django__django-14053,django/django,0,0,1,60,0.2384
120,django__django-14089,django/django,1,1,1,24,0.0807
121,django__django-14122,django/django,0,0,1,60,0.2847
122,django__django-14140,django/django,1,1,1,52,0.2223
123,django__django-14155,django/django,0,0,1,60,0.2324
124,django__django-14170,django/django,1,1,1,57,0.2596
125,django__django-14238,django/django,1,1,1,43,0.1631
126,django__django-14311,django/django,0,0,1,60,0.259
127,django__django-14315,django/django,1,1,1,52,0.2199
128,django__django-14349,django/django,1,1,1,49,0.2092
129,django__django-14351,django/django,0,0,1,60,0.1964
130,django__django-14373,django/django,1,1,1,28,0.0773
131,django__django-14376,django/django,0,0,1,29,0.0737
132,django__django-14404,django/django,0,0,1,60,0.2231
133,django__django-14434,django/django,1,1,1,55,0.2007
134,django__django-14493,django/django,1,1,1,33,0.0924
135,django__django-14500,django/django,0,0,1,60,0.2486
136,django__django-14534,django/django,0,0,1,60,0.2737
137,django__django-14539,django/django,1,1,1,38,0.2222
138,django__django-14559,django/django,1,1,1,37,0.1334
139,django__django-14580,django/django,0,0,1,60,0.1891
140,django__django-14608,django/django,0,0,1,60,0.218
141,django__django-14631,django/django,0,0,1,60,0.2066
142,django__django-14672,django/django,1,1,1,38,0.1305
143,django__django-14725,django/django,0,0,1,60,0.2918
144,django__django-14752,django/django,1,1,1,33,0.1272
145,django__django-14765,django/django,1,1,1,33,0.0881
146,django__django-14771,django/django,1,1,1,42,0.1533
147,django__django-14787,django/django,1,1,1,34,0.1451
148,django__django-14792,django/django,1,1,1,60,0.342
149,django__django-14855,django/django,0,0,1,60,0.2035
150,django__django-14915,django/django,1,1,1,40,0.1284
151,django__django-14999,django/django,1,1,1,49,0.2278
152,django__django-15022,django/django,0,0,1,60,0.2194
153,django__django-15037,django/django,0,0,1,60,0.2935
154,django__django-15098,django/django,0,0,1,60,0.2194
155,django__django-15103,django/django,1,1,1,50,0.1529
156,django__django-15104,django/django,1,1,1,25,0.084
157,django__django-15127,django/django,1,1,1,30,0.1043
158,django__django-15128,django/django,0,0,1,60,0.3617
159,django__django-15161,django/django,0,0,1,60,0.2527
160,django__django-15252,django/django,0,0,1,60,0.2544
161,django__django-15268,django/django,0,0,1,60,0.2994
162,django__django-15277,django/django,1,1,1,36,0.1126
163,django__django-15278,django/django,1,1,1,50,0.1835
164,django__django-15280,django/django,0,0,1,60,0.2228
165,django__django-15315,django/django,1,1,1,48,0.2011
166,django__django-15368,django/django,1,1,1,41,0.1465
167,django__django-15375,django/django,0,0,1,60,0.2774
168,django__django-15380,django/django,1,1,1,55,0.2371
169,django__django-15382,django/django,0,0,1,60,0.265
170,django__django-15467,django/django,0,0,1,37,0.1071
171,django__django-15499,django/django,1,1,1,48,0.1762
172,django__django-15503,django/django,0,0,1,60,0.3232
173,django__django-15525,django/django,0,0,1,60,0.2533
174,django__django-15554,django/django,0,0,1,60,0.2128
175,django__django-15561,django/django,0,0,1,60,0.253
176,django__django-15563,django/django,0,0,1,60,0.3841
177,django__django-15569,django/django,0,0,1,60,0.2556
178,django__django-15572,django/django,1,1,1,39,0.146
179,django__django-15629,django/django,0,0,1,60,0.3232
180,django__django-15695,django/django,0,0,1,60,0.2338
181,django__django-15731,django/django,1,1,1,37,0.1208
182,django__django-15732,django/django,0,0,1,60,0.2239
183,django__django-15741,django/django,1,1,1,44,0.1612
184,django__django-15814,django/django,1,1,1,45,0.1607
185,django__django-15851,django/django,1,1,1,39,0.1174
186,django__django-15863,django/django,1,1,1,42,0.1746
187,django__django-15916,django/django,0,0,1,60,0.2709
188,django__django-15930,django/django,1,1,1,55,0.269
189,django__django-15957,django/django,0,0,1,60,0.2724
190,django__django-15973,django/django,0,0,1,60,0.1858
191,django__django-15987,django/django,1,1,1,50,0.2167
192,django__django-16032,django/django,0,0,1,60,0.3387
193,django__django-16082,django/django,0,0,1,60,0.2138
194,django__django-16100,django/django,0,0,1,60,0.2939
195,django__django-16116,django/django,0,0,1,60,0.2099
196,django__django-16136,django/django,1,1,1,48,0.1735
197,django__django-16139,django/django,1,1,1,45,0.1475
198,django__django-16145,django/django,1,1,1,51,0.2155
199,django__django-16255,django/django,1,1,1,29,0.1095
200,django__django-16256,django/django,0,0,1,60,0.3022
201,django__django-16263,django/django,0,0,1,60,0.2367
202,django__django-16315,django/django,0,0,1,60,0.192
203,django__django-16333,django/django,0,0,1,60,0.2429
204,django__django-16429,django/django,1,1,1,39,0.1353
205,django__django-16454,django/django,0,0,1,60,0.2412
206,django__django-16485,django/django,1,1,1,27,0.0843
207,django__django-16493,django/django,1,1,1,37,0.1284
208,django__django-16502,django/django,1,1,1,42,0.2362
209,django__django-16527,django/django,1,1,1,37,0.1209
210,django__django-16560,django/django,0,0,1,60,0.3146
211,django__django-16569,django/django,1,1,1,27,0.1021
212,django__django-16595,django/django,1,1,1,41,0.1697
213,django__django-16612,django/django,1,1,1,56,0.2479
214,django__django-16631,django/django,0,0,1,60,0.2748
215,django__django-16642,django/django,1,1,1,35,0.1113
216,django__django-16661,django/django,0,0,1,60,0.2511
217,django__django-16662,django/django,1,1,1,55,0.2432
218,django__django-16667,django/django,1,1,1,35,0.1425
219,django__django-16801,django/django,1,1,1,38,0.1475
220,django__django-16819,django/django,0,0,1,60,0.273
221,django__django-16877,django/django,1,1,1,59,0.2132
222,django__django-16899,django/django,0,0,1,60,0.1851
223,django__django-16901,django/django,0,0,1,60,0.2368
224,django__django-16938,django/django,0,0,1,60,0.269
225,django__django-16950,django/django,0,0,1,60,0.2762
226,django__django-17029,django/django,1,1,1,36,0.108
227,django__django-17084,django/django,0,0,1,60,0.2443
228,django__django-17087,django/django,1,1,1,44,0.1591
230,django__django-9296,django/django,1,1,1,22,0.0694
