idx,instance_id,repo,judge_success,nc,n,steps,cost
44,django__django-15161,django/django,0,0,1,60,0.2062
45,django__django-15252,django/django,0,0,1,60,0.3257
46,django__django-15268,django/django,0,0,1,60,0.2981
47,django__django-15277,django/django,1,1,1,45,0.1657
48,django__django-15278,django/django,1,1,1,55,0.2515
49,django__django-15280,django/django,0,0,1,49,0.5107
50,django__django-15315,django/django,0,0,1,60,0.2128
51,django__django-15368,django/django,1,1,1,54,0.2143
52,django__django-15375,django/django,0,0,1,60,0.2675
53,django__django-15380,django/django,0,0,1,60,0.2399
54,django__django-15382,django/django,0,0,1,60,0.2954
55,django__django-15467,django/django,0,0,1,60,0.25
56,django__django-15499,django/django,0,0,1,60,0.2208
57,django__django-15503,django/django,0,0,1,60,0.3195
58,django__django-15525,django/django,0,0,1,60,0.3856
59,django__django-15554,django/django,0,0,1,60,0.2958
60,django__django-15561,django/django,0,0,1,60,0.1819
61,django__django-15563,django/django,0,0,1,60,0.3871
62,django__django-15569,django/django,1,1,1,56,0.2133
63,django__django-15572,django/django,1,1,1,35,0.1453
64,django__django-15629,django/django,0,0,1,60,0.2018
65,django__django-15695,django/django,0,0,1,60,0.2345
66,django__django-15731,django/django,1,1,1,34,0.1134
67,django__django-15732,django/django,0,0,1,60,0.2303
68,django__django-15741,django/django,1,1,1,53,0.1602
69,django__django-15814,django/django,0,0,1,60,0.2925
70,django__django-15851,django/django,1,1,1,42,0.158
71,django__django-15863,django/django,1,1,1,47,0.1837
72,django__django-15916,django/django,0,0,1,60,0.2378
73,django__django-15930,django/django,1,1,1,60,0.2809
74,django__django-15957,django/django,0,0,1,60,0.2499
75,django__django-15973,django/django,0,0,1,60,0.2179
76,django__django-15987,django/django,1,1,1,51,0.1956
77,django__django-16032,django/django,0,0,1,60,0.2466
78,django__django-16082,django/django,1,1,1,55,0.1728
79,django__django-16100,django/django,0,0,1,60,0.3151
80,django__django-16116,django/django,0,0,1,60,0.2054
81,django__django-16136,django/django,1,1,1,51,0.1816
82,django__django-16139,django/django,1,1,1,53,0.1929
83,django__django-16145,django/django,1,1,1,51,0.1911
84,django__django-16255,django/django,1,1,1,19,0.0698
85,django__django-16256,django/django,0,0,1,60,0.26
86,django__django-16263,django/django,0,0,1,60,0.257
87,django__django-16315,django/django,0,0,1,60,0.2981
88,django__django-16333,django/django,1,1,1,51,0.1992
89,django__django-16429,django/django,1,1,1,56,0.2537
90,django__django-16454,django/django,0,0,1,60,0.2602
91,django__django-16485,django/django,1,1,1,40,0.147
92,django__django-16493,django/django,1,1,1,43,0.1517
93,django__django-16502,django/django,1,1,1,52,0.2592
94,django__django-16527,django/django,1,1,1,39,0.1265
95,django__django-16560,django/django,0,0,1,60,0.2832
96,django__django-16569,django/django,1,1,1,39,0.1446
97,django__django-16595,django/django,1,1,1,42,0.1704
98,django__django-16612,django/django,0,0,1,60,0.1967
99,django__django-16631,django/django,1,1,1,50,0.232
100,django__django-16642,django/django,1,1,1,36,0.1509
101,django__django-16661,django/django,0,0,1,60,0.2345
102,django__django-16662,django/django,1,1,1,43,0.1607
103,django__django-16667,django/django,1,1,1,30,0.0907
104,django__django-16801,django/django,1,1,1,39,0.151
105,django__django-16819,django/django,0,0,1,60,0.2181
106,django__django-16877,django/django,0,0,1,60,0.1909
107,django__django-16899,django/django,0,0,1,54,0.1961
108,django__django-16901,django/django,0,0,1,60,0.23
109,django__django-16938,django/django,0,0,1,60,0.3023
110,django__django-16950,django/django,0,0,1,60,0.298
111,django__django-17029,django/django,1,1,1,49,0.1381
112,django__django-17084,django/django,0,0,1,60,0.2319
113,django__django-17087,django/django,1,1,1,55,0.1975
115,django__django-9296,django/django,1,1,1,26,0.0962
